"Nr okręgu";"Nr listy";"Pozycja na liście";"Nazwisko i imiona";"Nazwa komitetu";"Płeć";"Zawód";"Miejsce zamieszkania";"TERYT m. z.";"Gmina m. z.";"Przynależność do partii";"Poparcie";"Liczba głosów";"Procent głosów oddanych na listę";"Procent głosów oddanych w okręgu";"Czy przyznano mandat"
33;;;"Elżbieta GRANDYS";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Kobieta";"pedagog";"Lipiny";"260416";"gm. Raków";"nie należy do partii politycznej";"";;;;
33;;;"Artur Michał GRELA";"KOMITET WYBORCZY NOWA LEWICA";"Mężczyzna";"inżynier środowiska";"Kielce";"266101";"m. Kielce";"członek partii politycznej: Nowa Lewica";"";;;;
33;;;"Krzysztof Stanisław GWIAŹDZIŃSKI";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Mężczyzna";"pracownik biurowy";"Busko-Zdrój";"260101";"gm. Busko-Zdrój";"nie należy do partii politycznej";"";;;;
33;;;"Ireneusz GWÓŹDŹ";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"technik elektromechanik";"Starachowice";"261101";"m. Starachowice";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";;;;
33;;;"Anna Maria GÓRSKA";"KOMITET WYBORCZY NORMALNY KRAJ";"Kobieta";"przedsiębiorca";"Warszawa";"146516";"Wilanów";"nie należy do partii politycznej";"";;;;
33;;;"Paweł GÓŹDŹ";"KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY";"Mężczyzna";"przedsiębiorca";"Jadowniki";"261104";"gm. Pawłów";"nie należy do partii politycznej";"";;;;
33;;;"Sławomir Sylwester GĄGOROWSKI";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Mężczyzna";"przedsiębiorca";"Sandomierz";"260901";"m. Sandomierz";"nie należy do partii politycznej";"";;;;
33;;;"Tomasz HEBA";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"przedsiębiorca";"Ostrowiec Świętokrzyski";"260701";"m. Ostrowiec Świętokrzyski";"członek partii politycznej: Konfederacja Korony Polskiej";"";;;;
33;;;"Piotr Maria HESZEN";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"dziennikarz";"Warszawa";"146509";"Rembertów";"członek partii politycznej: Konfederacja Korony Polskiej";"";;;;
33;;;"Artur Jan HUTYRA";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Mężczyzna";"przedsiębiorca";"Włoszczowa";"261306";"gm. Włoszczowa";"nie należy do partii politycznej";"";;;;
33;;;"Barbara Jolanta IWAN";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Kobieta";"statystyk medyczny";"Bilcza";"260412";"gm. Morawica";"członek partii politycznej: Nowoczesna";"";;;;
33;;;"Mateusz Kamil IWAN";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"przedsiębiorca";"Huta Nowa";"260401";"gm. Bieliny";"nie należy do partii politycznej";"";;;;
33;;;"Marcin JAGODZIŃSKI";"KOMITET WYBORCZY POLSKA LIBERALNA STRAJK PRZEDSIĘBIORCÓW";"Mężczyzna";"zarządzający przedsiębiorstwem";"Bizoręda";"260208";"gm. Sobków";"nie należy do partii politycznej";"";;;;
33;;;"Teresa Dorota JAKUBOWSKA";"KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY";"Kobieta";"pedagog";"Rykoszyn";"260414";"gm. Piekoszów";"nie należy do partii politycznej";"";;;;
33;;;"Dominik Mariusz JAMRÓZ";"KOMITET WYBORCZY NORMALNY KRAJ";"Mężczyzna";"elektryk";"Kolonia Mrowina";"261301";"gm. Kluczewsko";"nie należy do partii politycznej";"";;;;
33;;;"Ewelina JAMRÓZ";"KOMITET WYBORCZY NORMALNY KRAJ";"Kobieta";"elektryk";"Kolonia Mrowina";"261301";"gm. Kluczewsko";"nie należy do partii politycznej";"";;;;
33;;;"Krzysztof Tomasz JANDA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Mężczyzna";"informatyk";"Szaniec";"260101";"gm. Busko-Zdrój";"członek partii politycznej: Platforma Obywatelska RP";"";;;;
33;;;"Krzysztof Bronisław JANKE";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"przedsiębiorca";"Sandomierz";"260901";"m. Sandomierz";"członek partii politycznej: Nowa Nadzieja";"";;;;
33;;;"Mateusz Aleksander JAROS";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"przedsiębiorca";"Kielce";"266101";"m. Kielce";"członek partii politycznej: Nowa Nadzieja";"";;;;
33;;;"Wiktor Marcin JAROSZ";"KOMITET WYBORCZY POLSKA LIBERALNA STRAJK PRZEDSIĘBIORCÓW";"Mężczyzna";"zarządzający przedsiębiorstwem";"Starachowice";"261101";"m. Starachowice";"nie należy do partii politycznej";"";;;;
33;;;"Krystian Stefan JARUBAS";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"pracownik samorządowy";"Błotnowola";"260103";"gm. Nowy Korczyn";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";;;;
33;;;"Anna Agnieszka JASIŃSKA";"KOMITET WYBORCZY NORMALNY KRAJ";"Kobieta";"krawcowa";"Stara Słupia";"260413";"gm. Nowa Słupia";"nie należy do partii politycznej";"";;;;
33;;;"Jerzy Andrzej JASKIERNIA";"KOMITET WYBORCZY NOWA LEWICA";"Mężczyzna";"prawnik";"Warszawa";"146513";"Ursynów";"członek partii politycznej: Nowa Lewica";"";;;;
33;;;"Maria JASKULSKA-FERT";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Kobieta";"psycholog";"Kielce";"266101";"m. Kielce";"nie należy do partii politycznej";"";;;;
33;;;"Magdalena Marta JASKUŁA";"KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY";"Kobieta";"ekonomistka";"Skalbmierz";"260305";"gm. Skalbmierz";"nie należy do partii politycznej";"";;;;
33;;;"Maciej JOŃCA";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Mężczyzna";"nauczyciel";"Staszów";"261207";"gm. Staszów";"nie należy do partii politycznej";"";;;;
33;;;"Dorota Wiktoria JOŃCZYK";"KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY";"Kobieta";"ekonomista";"Zagnańsk";"260419";"gm. Zagnańsk";"nie należy do partii politycznej";"";;;;
33;;;"Elżbieta JUNISZEWSKA";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Kobieta";"teolog";"Kielce";"266101";"m. Kielce";"nie należy do partii politycznej";"";;;;
33;;;"Maciej Szczęsny Wit JUNISZEWSKI";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Mężczyzna";"pedagog";"Kielce";"266101";"m. Kielce";"nie należy do partii politycznej";"";;;;
33;;;"Robert JUREK";"KOMITET WYBORCZY NOWA LEWICA";"Mężczyzna";"doradca rolny";"Konieczno";"261306";"gm. Włoszczowa";"członek partii politycznej: Nowa Lewica";"";;;;
33;;;"Jarosław Aleksander KACZYŃSKI";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"prawnik";"Warszawa";"146519";"Żoliborz";"członek partii politycznej: Prawo i Sprawiedliwość";"";;;;
33;;;"Kamil Maciej KAMIŃSKI";"KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY";"Mężczyzna";"przedsiębiorca";"Kielce";"266101";"m. Kielce";"nie należy do partii politycznej";"";;;;
33;;;"Żanet KANIEWSKA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Kobieta";"pracownik socjalny";"Klimontów";"260903";"gm. Klimontów";"członek partii politycznej: Platforma Obywatelska RP";"";;;;
33;;;"Jerzy KANIEWSKI";"KOMITET WYBORCZY NORMALNY KRAJ";"Mężczyzna";"konstruktor";"Warszawa";"146517";"Włochy";"nie należy do partii politycznej";"";;;;
33;;;"Stanisław Adam KARPIŃSKI";"KOMITET WYBORCZY NOWA LEWICA";"Mężczyzna";"lekarz";"Nowa Słupia";"260413";"gm. Nowa Słupia";"członek partii politycznej: Nowa Lewica";"";;;;
33;;;"Magdalena Anna KARWAT-KASIŃSKA";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Kobieta";"radca prawny";"Ociesęki";"260416";"gm. Raków";"członek partii politycznej: Prawo i Sprawiedliwość";"";;;;
33;;;"Jarosław Daniel KARYŚ";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"ekonomista";"Kielce";"266101";"m. Kielce";"członek partii politycznej: Prawo i Sprawiedliwość";"";;;;
33;;;"Rafał Leon KASICA";"KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY";"Mężczyzna";"lekarz";"Kielce";"266101";"m. Kielce";"nie należy do partii politycznej";"";;;;
33;;;"Krzysztof Jarosław KASIŃSKI";"KOMITET WYBORCZY POLSKA LIBERALNA STRAJK PRZEDSIĘBIORCÓW";"Mężczyzna";"zarządzający przedsiębiorstwem";"Kielce";"266101";"m. Kielce";"nie należy do partii politycznej";"";;;;
33;;;"Rafał Marcin KASPRZYK";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"dyrektor ds rozwoju biznesu";"Kielce";"266101";"m. Kielce";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";;;;
33;;;"Rafał Zdzisław KAŃSKI";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Mężczyzna";"rolnik";"Kobiela";"260304";"gm. Opatowiec";"członek partii politycznej: Platforma Obywatelska RP";"";;;;
33;;;"Kamil KIEŁB";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"doradca klienta";"Wierzbka";"261201";"gm. Bogoria";"członek partii politycznej: Ruch Narodowy";"";;;;
33;;;"Dariusz KITA";"KOMITET WYBORCZY NORMALNY KRAJ";"Mężczyzna";"mechanik samochodowy";"Dębno";"260413";"gm. Nowa Słupia";"nie należy do partii politycznej";"";;;;
33;;;"Aneta Joanna KOBRYN";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Kobieta";"pedagog";"Cisów";"260405";"gm. Daleszyce";"członek partii politycznej: Konfederacja Korony Polskiej";"";;;;
33;;;"Barbara Grażyna KOCIA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Kobieta";"nauczyciel";"Skarżysko Kościelne";"261004";"gm. Skarżysko Kościelne";"nie należy do partii politycznej";"";;;;
33;;;"Iga KOMAR";"KOMITET WYBORCZY NOWA LEWICA";"Kobieta";"specjalista ds. zarządzania zasobami ludzkimi";"Nietulisko Duże";"260705";"gm. Kunów";"członek partii politycznej: Lewica Razem";"";;;;
33;;;"Marcin Roman KOMÓR";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Mężczyzna";"technik mechanik samochodowy";"Skarżysko-Kamienna";"261001";"m. Skarżysko-Kamienna";"członek partii politycznej: Polska Jest Jedna";"";;;;
33;;;"Artur Marian KONARSKI";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"rolnik";"Jadwigów";"261303";"gm. Moskorzew";"nie należy do partii politycznej";"";;;;
33;;;"Magdalena Anna KONIECZNA-RÓŻYCKA";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Kobieta";"radca prawny";"Busko-Zdrój";"260101";"gm. Busko-Zdrój";"członek partii politycznej: Prawo i Sprawiedliwość";"";;;;
33;;;"Zbigniew Adam KONIUSZ";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"lekarz medycyny";"Pińczów";"260804";"gm. Pińczów";"nie należy do partii politycznej";"";;;;
33;;;"Artur KOPACZ";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"rolnik";"Trzcianka";"260413";"gm. Nowa Słupia";"członek partii politycznej: Konfederacja Wolność i Niepodległość";"";;;;
33;;;"Anita Małgorzata KOPEĆ";"KOMITET WYBORCZY NOWA LEWICA";"Kobieta";"nauczycielka";"Jaworze";"260419";"gm. Zagnańsk";"członek partii politycznej: Nowa Lewica";"";;;;
33;;;"Monika KORNES";"KOMITET WYBORCZY NOWA LEWICA";"Kobieta";"logistyk";"Zagajów";"260803";"gm. Michałów";"członek partii politycznej: Lewica Razem";"";;;;
33;;;"Karol KOROWAJ";"KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU";"Mężczyzna";"kierowca";"Dziurów";"261102";"gm. Brody";"nie należy do partii politycznej";"";;;;
33;;;"Anna Katarzyna KOSMALA";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Kobieta";"pracownik samorządowy";"Suków";"260405";"gm. Daleszyce";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";;;;
33;;;"Grzegorz Krzysztof KOSMALA";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"handlowiec";"Kielce";"266101";"m. Kielce";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";;;;
33;;;"Jacek Mariusz KOSOWSKI";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"specjalista ds. sprzedaży";"Miąsowa";"260208";"gm. Sobków";"członek partii politycznej: Konfederacja Korony Polskiej";"";;;;
33;;;"Monika Beata KOWALCZYK";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Kobieta";"prawnik";"Kielce";"266101";"m. Kielce";"członek partii politycznej: Nowoczesna";"";;;;
33;;;"Natalia Maria KOWALSKA";"KOMITET WYBORCZY NOWA LEWICA";"Kobieta";"programistka aplikacji";"Bilcza";"260412";"gm. Morawica";"członek partii politycznej: Lewica Razem";"";;;;
33;;;"Patrycja KOWALSKA";"KOMITET WYBORCZY NORMALNY KRAJ";"Kobieta";"księgowa";"Górki Napękowskie";"260401";"gm. Bieliny";"nie należy do partii politycznej";"";;;;
33;;;"Arkadiusz Maciej KOWALSKI";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Mężczyzna";"rolnik";"Niemienice";"260606";"gm. Sadowie";"członek partii politycznej: Polska Jest Jedna";"";;;;
33;;;"Robert Stanisław KOWALSKI";"KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY";"Mężczyzna";"elektromonter";"Krajno Parcele";"260406";"gm. Górno";"nie należy do partii politycznej";"";;;;
33;;;"Marcin Michał KOZA";"KOMITET WYBORCZY POLSKA LIBERALNA STRAJK PRZEDSIĘBIORCÓW";"Mężczyzna";"zarządzający przedsiębiorstwem";"Książenice";"241201";"gm. Czerwionka-Leszczyny";"członek partii politycznej: Polska Liberalna Strajk Przedsiębiorców";"";;;;
33;;;"Miłosz Roland KOŚCIELNIAK-MARSZAŁ";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"nauczyciel akademicki";"Korzonek";"240407";"gm. Konopiska";"nie należy do partii politycznej";"";;;;
33;;;"Anna Maria KRUPKA";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Kobieta";"socjolog";"Wola Starogrodzka";"140309";"gm. Parysów";"członek partii politycznej: Prawo i Sprawiedliwość";"";;;;
33;;;"Andrzej Jan KRUZEL";"KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY";"Mężczyzna";"przedstawiciel władzy samorządowej";"Koniemłoty";"261207";"gm. Staszów";"nie należy do partii politycznej";"";;;;
33;;;"Andrzej Michał KRYJ";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"parlamentarzysta";"Ostrowiec Świętokrzyski";"260701";"m. Ostrowiec Świętokrzyski";"członek partii politycznej: Prawo i Sprawiedliwość";"";;;;
33;;;"Konrad Bolesław KRÖNIG";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"menedżer";"Skarżysko-Kamienna";"261001";"m. Skarżysko-Kamienna";"nie należy do partii politycznej";"";;;;
33;;;"Beata KSIĄŻEK";"KOMITET WYBORCZY NOWA LEWICA";"Kobieta";"pracownik obsługi biurowej";"Skarżysko-Kamienna";"261001";"m. Skarżysko-Kamienna";"członek partii politycznej: Nowa Lewica";"";;;;
33;;;"Grażyna Mariola KUNA";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Kobieta";"nauczyciel";"Kielce";"266101";"m. Kielce";"nie należy do partii politycznej";"popierana przez partię polityczną: Polska 2050 Szymona Hołowni";;;;
33;;;"Dawid Stefan KUROWSKI";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"inżynier mechanik";"Kielce";"266101";"m. Kielce";"członek partii politycznej: Ruch Narodowy";"";;;;
33;;;"Marek KWITEK";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"nauczyciel historii";"Sandomierz";"260901";"m. Sandomierz";"członek partii politycznej: Prawo i Sprawiedliwość";"";;;;
33;;;"Wioletta Marta LAMBERSKA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Kobieta";"pielęgniarka";"Słonowice";"260303";"gm. Kazimierza Wielka";"członek partii politycznej: Platforma Obywatelska RP";"";;;;
33;;;"Marcin Stanisław LASIA";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Mężczyzna";"manager";"Kielce";"266101";"m. Kielce";"nie należy do partii politycznej";"";;;;
33;;;"Ewa LASOTA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Kobieta";"prawnik";"Barycz";"260503";"gm. Końskie";"nie należy do partii politycznej";"";;;;
33;;;"Zdzisław Józef LEKS";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"rolnik";"Teodorów";"260801";"gm. Działoszyce";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";;;;
33;;;"Dawid Marian LEWICKI";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"politolog";"Kielce";"266101";"m. Kielce";"członek partii politycznej: Nowa Nadzieja";"";;;;
33;;;"Wiesław LEWICKI";"KOMITET WYBORCZY NORMALNY KRAJ";"Mężczyzna";"przedsiębiorca";"Łodygowice";"241708";"gm. Łodygowice";"członek partii politycznej: Normalny Kraj";"";;;;
33;;;"Irena LIPIEC";"KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU";"Kobieta";"specjalista administracji publicznej";"Kleczanów";"260906";"gm. Obrazów";"nie należy do partii politycznej";"";;;;
33;;;"Krzysztof Bogdan LIPIEC";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"nauczyciel";"Starachowice";"261101";"m. Starachowice";"członek partii politycznej: Prawo i Sprawiedliwość";"";;;;
33;;;"Magdalena Jolanta MACHEJKO";"KOMITET WYBORCZY POLSKA LIBERALNA STRAJK PRZEDSIĘBIORCÓW";"Kobieta";"zarządzający przedsiębiorstwem";"Tumlin-Wykień";"260410";"gm. Miedziana Góra";"nie należy do partii politycznej";"";;;;
33;;;"Jolanta Anna MADIOURY";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Kobieta";"zdobnik-ceramik";"Ćmielów";"260704";"gm. Ćmielów";"członek partii politycznej: Platforma Obywatelska RP";"";;;;
33;;;"Michał Łukasz MAJ";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"inżynier logistyki";"Ostrowiec Świętokrzyski";"260701";"m. Ostrowiec Świętokrzyski";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";;;;
33;;;"Tomasz Karol MALARA";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"reżyser";"Brzezinka";"141704";"gm. Karczew";"nie należy do partii politycznej";"";;;;
33;;;"Krzysztof MALINOWSKI";"KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU";"Mężczyzna";"emeryt";"Skarżysko-Kamienna";"261001";"m. Skarżysko-Kamienna";"nie należy do partii politycznej";"";;;;
33;;;"Irena Stanisława MARCISZ";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Kobieta";"nauczyciel";"Eustachów Mały";"260408";"gm. Łopuszno";"nie należy do partii politycznej";"";;;;
33;;;"Aneta MARCISZEK-TOMPOROWSKA";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Kobieta";"urzędnik samorządowy";"Staszów";"261207";"gm. Staszów";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";;;;
33;;;"Dorota Marzanna MARKIEWICZ";"KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU";"Kobieta";"psycholog";"Kielce";"266101";"m. Kielce";"nie należy do partii politycznej";"";;;;
33;;;"Marta Ewa MARZEC";"KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY";"Kobieta";"samorządowiec";"Borów";"260202";"gm. Jędrzejów";"nie należy do partii politycznej";"";;;;
33;;;"Elżbieta MAZUR";"KOMITET WYBORCZY NOWA LEWICA";"Kobieta";"prywatny przedsiębiorca";"Ostrowiec Świętokrzyski";"260701";"m. Ostrowiec Świętokrzyski";"członek partii politycznej: Nowa Lewica";"";;;;
33;;;"Wiktoria Magdalena MAZURCZAK";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Kobieta";"studentka";"Kielce";"266101";"m. Kielce";"członek partii politycznej: Platforma Obywatelska RP";"";;;;
33;;;"Magdalena Anna MAZUREK";"KOMITET WYBORCZY NOWA LEWICA";"Kobieta";"ekonomistka";"Pińczów";"260804";"gm. Pińczów";"nie należy do partii politycznej";"";;;;
33;;;"Halina Wanda MAŃKO";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Kobieta";"ekonomista";"Tumlin-Osowa";"260419";"gm. Zagnańsk";"członek partii politycznej: Platforma Obywatelska RP";"";;;;
33;;;"Anna Marta MENTEL-WALKIEWICZ";"KOMITET WYBORCZY NOWA LEWICA";"Kobieta";"fizjoterapeutka";"Kielce";"266101";"m. Kielce";"nie należy do partii politycznej";"";;;;
33;;;"Kinga Iwona MICHTA";"KOMITET WYBORCZY NOWA LEWICA";"Kobieta";"pracownik socjalny";"Zagnańsk";"260419";"gm. Zagnańsk";"nie należy do partii politycznej";"";;;;
33;;;"Katarzyna Agnieszka MIGOŃ";"KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY";"Kobieta";"przedsiębiorca";"Włoszczowa";"261306";"gm. Włoszczowa";"nie należy do partii politycznej";"";;;;
33;;;"Marcin Piotr MILJON";"KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY";"Mężczyzna";"ekonomista";"Miernów";"260805";"gm. Złota";"nie należy do partii politycznej";"";;;;
33;;;"Jarosław MISZCZYK";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"nauczyciel";"Kazimierza Wielka";"260303";"gm. Kazimierza Wielka";"członek partii politycznej: Prawo i Sprawiedliwość";"";;;;
33;;;"Hanna Magdalena MITKA-MARSZALIK";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Kobieta";"nauczyciel";"Pińczów";"260804";"gm. Pińczów";"nie należy do partii politycznej";"";;;;
33;;;"Marcin Lech MOLENDA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Mężczyzna";"technik telekomunikacji";"Szewna";"260703";"gm. Bodzechów";"członek partii politycznej: Platforma Obywatelska RP";"";;;;
33;;;"Piotr Karol MUSIAŁ";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Mężczyzna";"informatyk";"Kielce";"266101";"m. Kielce";"członek partii politycznej: Polska Jest Jedna";"";;;;
33;;;"Monika Ewa NAWARA-SZUSTAK";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Kobieta";"przedsiębiorca";"Micigózd";"260414";"gm. Piekoszów";"członek partii politycznej: Ruch Narodowy";"";;;;
33;;;"Tomasz NIEDZIAŁEK";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"student";"Wąchock";"261105";"gm. Wąchock";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";;;;
33;;;"Sylwia Barbara NOCUŃ";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Kobieta";"technik ekonomista";"Kozubów";"260804";"gm. Pińczów";"członek partii politycznej: Polska Jest Jedna";"";;;;
33;;;"Janusz Juliusz ODO";"KOMITET WYBORCZY POLSKA JEST JEDNA";"Mężczyzna";"nauczyciel religii";"Busko-Zdrój";"260101";"gm. Busko-Zdrój";"nie należy do partii politycznej";"";;;;
33;;;"Damian OGŁAZA";"KOMITET WYBORCZY POLSKA LIBERALNA STRAJK PRZEDSIĘBIORCÓW";"Mężczyzna";"zarządzający przedsiębiorstwem";"Ostrowiec Świętokrzyski";"260701";"m. Ostrowiec Świętokrzyski";"nie należy do partii politycznej";"";;;;
33;;;"Marzena OKŁA-DREWNOWICZ";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"Kobieta";"poseł na Sejm RP";"Skarżysko-Kamienna";"261001";"m. Skarżysko-Kamienna";"członek partii politycznej: Platforma Obywatelska RP";"";;;;
33;;;"Paulina Sylwia OSHKINA";"KOMITET WYBORCZY NOWA LEWICA";"Kobieta";"specjalista administracji publicznej";"Skarżysko-Kamienna";"261001";"m. Skarżysko-Kamienna";"członek partii politycznej: Nowa Lewica";"";;;;
